"state","date","week","covid_death","total_death","year","percentage_expected_death","population","cases"
"KY",2022-12-03,48,69,1228,2022,131,4511563,6009
"KY",2022-12-10,49,74,1194,2022,127,4511563,6871
"KY",2022-12-17,50,73,1137,2022,115,4511563,7657
"KY",2022-12-24,51,76,1169,2022,118,4511563,7816
"KY",2022-12-31,52,68,1170,2022,113,4511563,6190
"KY",2023-01-07,1,82,1140,2023,111,4526154,6855
"KY",2023-01-14,2,81,1229,2023,112,4526154,6674
"KY",2023-01-21,3,66,1082,2023,105,4526154,5845
"KY",2023-01-28,4,63,1101,2023,110,4526154,6290
"KY",2023-02-04,5,75,1022,2023,103,4526154,5948
"KY",2023-02-11,6,59,1151,2023,114,4526154,6311
"KY",2023-02-18,7,55,1112,2023,115,4526154,5797
"KY",2023-02-25,8,53,1071,2023,107,4526154,4736
"KY",2023-03-04,9,55,1051,2023,105,4526154,4098
"KY",2023-03-11,10,44,1011,2023,101,4526154,3216
"KY",2023-03-18,11,35,1025,2023,107,4526154,2993
"KY",2023-03-25,12,48,1109,2023,116,4526154,3148
"KY",2023-04-01,13,33,1058,2023,110,4526154,3025
"KY",2023-04-08,14,30,978,2023,104,4526154,2217
"KY",2023-04-15,15,32,1043,2023,110,4526154,1820
"KY",2023-04-22,16,29,1006,2023,107,4526154,1718
"KY",2023-04-29,17,31,960,2023,102,4526154,1423
"KY",2023-05-06,18,31,992,2023,110,4526154,1304
"KY",2023-05-13,19,22,977,2023,108,4526154,1052
"KY",2023-05-20,20,18,965,2023,108,4526154,NA
"KY",2023-05-27,21,18,904,2023,103,4526154,NA
"KY",2023-06-03,22,25,991,2023,116,4526154,NA
"KY",2023-06-10,23,22,963,2023,108,4526154,NA
"KY",2023-06-17,24,15,984,2023,108,4526154,NA
"KY",2023-06-24,25,11,941,2023,108,4526154,NA
"KY",2023-07-01,26,NA,960,2023,110,4526154,NA
"KY",2023-07-08,27,13,983,2023,110,4526154,NA
"KY",2023-07-15,28,NA,914,2023,106,4526154,NA
"KY",2023-07-22,29,12,915,2023,107,4526154,NA
"KY",2023-07-29,30,13,1000,2023,117,4526154,NA
"KY",2023-08-05,31,13,984,2023,116,4526154,NA
"KY",2023-08-12,32,14,928,2023,106,4526154,NA
"KY",2023-08-19,33,17,942,2023,110,4526154,NA
"KY",2023-08-26,34,18,928,2023,108,4526154,NA
"KY",2023-09-02,35,20,934,2023,107,4526154,NA
"KY",2023-09-09,36,29,983,2023,115,4526154,NA
"KY",2023-09-16,37,43,934,2023,104,4526154,NA
"KY",2023-09-23,38,40,1006,2023,116,4526154,NA
